language,glottocode,family,correlation,sim
Bila,bila1255,Atlantic-Congo,-0.0012146348420479672,8
Bila,bila1255,Atlantic-Congo,-0.0011077627372844431,9
Tonga (Nyasa),tong1321,Atlantic-Congo,-0.012232531992577069,0
Tonga (Nyasa),tong1321,Atlantic-Congo,0.005998301029307178,1
Tonga (Nyasa),tong1321,Atlantic-Congo,-0.00606936577798575,2
Tonga (Nyasa),tong1321,Atlantic-Congo,-0.016163235075453093,3
Tonga (Nyasa),tong1321,Atlantic-Congo,-0.010827718219903401,4
Tonga (Nyasa),tong1321,Atlantic-Congo,-0.008393213853732871,5
Tonga (Nyasa),tong1321,Atlantic-Congo,-0.009901751016774749,6
Tonga (Nyasa),tong1321,Atlantic-Congo,0.0026908955166055383,7
Tonga (Nyasa),tong1321,Atlantic-Congo,0.015008322507537471,8
Tonga (Nyasa),tong1321,Atlantic-Congo,0.03147571775740461,9
Tubar,tuba1279,Uto-Aztecan,-0.03364289716055582,0
Tubar,tuba1279,Uto-Aztecan,-0.03550393708678982,1
Tubar,tuba1279,Uto-Aztecan,0.035439267010074105,2
Tubar,tuba1279,Uto-Aztecan,-0.007792463961219354,3
Tubar,tuba1279,Uto-Aztecan,-0.12052011376009526,4
Tubar,tuba1279,Uto-Aztecan,-0.07287723119096944,5
Tubar,tuba1279,Uto-Aztecan,0.051585107966777,6
Tubar,tuba1279,Uto-Aztecan,-0.07471511838100336,7
Tubar,tuba1279,Uto-Aztecan,0.08658513904713633,8
Tubar,tuba1279,Uto-Aztecan,-0.07814039024304839,9
Eyak,eyak1241,,-0.036417636224883386,0
Eyak,eyak1241,,-0.028689805226640767,1
Eyak,eyak1241,,0.01612129957364508,2
Eyak,eyak1241,,-0.02892583758052805,3
Eyak,eyak1241,,-0.04594432033655611,4
Eyak,eyak1241,,0.03159034946899849,5
Eyak,eyak1241,,-0.013872276818698166,6
Eyak,eyak1241,,-0.033247283486664704,7
Eyak,eyak1241,,-0.025720969556100832,8
Eyak,eyak1241,,-0.013265312431163764,9
Lonwolwol,lonw1238,Austronesian,0.0023261680758624994,0
Lonwolwol,lonw1238,Austronesian,-0.03430444838620567,1
Lonwolwol,lonw1238,Austronesian,-0.0018569997143440997,2
Lonwolwol,lonw1238,Austronesian,0.009812471616266543,3
Lonwolwol,lonw1238,Austronesian,-0.02193519662240775,4
Lonwolwol,lonw1238,Austronesian,-0.00858488666296728,5
Lonwolwol,lonw1238,Austronesian,0.033653865210046686,6
Lonwolwol,lonw1238,Austronesian,-0.01749297558864916,7
Lonwolwol,lonw1238,Austronesian,-0.010603708517808471,8
Lonwolwol,lonw1238,Austronesian,-0.01926007459389189,9
Northern Yukian,yuki1243,,0.009358254855511372,0
Northern Yukian,yuki1243,,-0.016297481700024156,1
Northern Yukian,yuki1243,,0.03341732107486965,2
Northern Yukian,yuki1243,,0.011938883563251625,3
Northern Yukian,yuki1243,,-0.009306503384983742,4
Northern Yukian,yuki1243,,0.00026149103119361847,5
Northern Yukian,yuki1243,,0.05179374748167333,6
Northern Yukian,yuki1243,,-0.01904416501799762,7
Northern Yukian,yuki1243,,0.10064128565299148,8
Northern Yukian,yuki1243,,0.004139471175204174,9
Bwaidoga,bwai1243,Austronesian,-0.03578674513630339,0
Bwaidoga,bwai1243,Austronesian,-0.027964262208640848,1
Bwaidoga,bwai1243,Austronesian,-0.18554555926694785,2
Bwaidoga,bwai1243,Austronesian,0.04009167741875075,3
Bwaidoga,bwai1243,Austronesian,0.45657421963465616,4
Bwaidoga,bwai1243,Austronesian,-0.009153740438884058,5
Bwaidoga,bwai1243,Austronesian,-0.019672784412643245,6
Bwaidoga,bwai1243,Austronesian,0.1929684380123089,7
Bwaidoga,bwai1243,Austronesian,-0.027964262208640858,8
Bwaidoga,bwai1243,Austronesian,-0.027842153442481962,9
Nyulnyul,nyul1247,,0.07256273269000825,0
Nyulnyul,nyul1247,,0.023137199053312848,1
Nyulnyul,nyul1247,,0.005456204488951776,2
Nyulnyul,nyul1247,,-0.041131678087654,3
Nyulnyul,nyul1247,,-0.02340528196148905,4
Nyulnyul,nyul1247,,0.02326317581700115,5
Nyulnyul,nyul1247,,0.006222232208223764,6
Nyulnyul,nyul1247,,-0.015033923414873161,7
Nyulnyul,nyul1247,,0.001242352716406029,8
Nyulnyul,nyul1247,,0.01710265000143068,9
Manange,mana1288,Sino-Tibetan,0.02380933268842807,0
Manange,mana1288,Sino-Tibetan,-0.09109520224830393,1
Manange,mana1288,Sino-Tibetan,-0.040639304197950143,2
Manange,mana1288,Sino-Tibetan,-0.05052783726199285,3
Manange,mana1288,Sino-Tibetan,0.01681375084166385,4
Manange,mana1288,Sino-Tibetan,0.07895161728951025,5
Manange,mana1288,Sino-Tibetan,-0.07741944750298968,6
Manange,mana1288,Sino-Tibetan,-0.09611120666663826,7
Manange,mana1288,Sino-Tibetan,-0.009248191523290079,8
Manange,mana1288,Sino-Tibetan,0.003801286189930968,9
Kala Lagaw Ya,kala1377,Pama-Nyungan,-0.0014428762090020362,0
Kala Lagaw Ya,kala1377,Pama-Nyungan,0.008235325708671387,1
Kala Lagaw Ya,kala1377,Pama-Nyungan,0.00968722580183807,2
Kala Lagaw Ya,kala1377,Pama-Nyungan,-0.014346012416287544,3
Kala Lagaw Ya,kala1377,Pama-Nyungan,0.019224042141044936,4
Kala Lagaw Ya,kala1377,Pama-Nyungan,-0.033750283415839404,5
Kala Lagaw Ya,kala1377,Pama-Nyungan,0.012243885760381797,6
Kala Lagaw Ya,kala1377,Pama-Nyungan,0.03379308332864024,7
Kala Lagaw Ya,kala1377,Pama-Nyungan,0.005437210988503881,8
Kala Lagaw Ya,kala1377,Pama-Nyungan,-0.044834428492134384,9
Ganda,gand1255,Atlantic-Congo,-0.017102774842863343,0
Ganda,gand1255,Atlantic-Congo,-0.018196526548673958,1
Ganda,gand1255,Atlantic-Congo,0.002586560018262916,2
Ganda,gand1255,Atlantic-Congo,0.04485122511117802,3
Ganda,gand1255,Atlantic-Congo,-0.019328780771185907,4
Ganda,gand1255,Atlantic-Congo,-0.009840942827883848,5
Ganda,gand1255,Atlantic-Congo,-0.010952494883769062,6
Ganda,gand1255,Atlantic-Congo,0.01889511369277268,7
Ganda,gand1255,Atlantic-Congo,0.0004979490774514624,8
Ganda,gand1255,Atlantic-Congo,-0.016088775060408865,9
Bushoong,bush1247,Atlantic-Congo,0.06027302634711123,0
Bushoong,bush1247,Atlantic-Congo,0.030275094647443518,1
Bushoong,bush1247,Atlantic-Congo,-0.024955333015818246,2
Bushoong,bush1247,Atlantic-Congo,0.01880725748307386,3
Bushoong,bush1247,Atlantic-Congo,-0.029447764955800558,4
Bushoong,bush1247,Atlantic-Congo,-0.017160329764632703,5
Bushoong,bush1247,Atlantic-Congo,-0.004030208534805019,6
Bushoong,bush1247,Atlantic-Congo,0.005264512192120242,7
Bushoong,bush1247,Atlantic-Congo,-0.009791342646493475,8
Bushoong,bush1247,Atlantic-Congo,0.01174710678276085,9
Yao,yaoo1241,Atlantic-Congo,-0.2561800863624399,0
Yao,yaoo1241,Atlantic-Congo,0.04372439110781246,1
Yao,yaoo1241,Atlantic-Congo,-0.25618008636243983,2
Yao,yaoo1241,Atlantic-Congo,-0.33465976270979564,3
Yao,yaoo1241,Atlantic-Congo,-0.3346597627097956,4
Yao,yaoo1241,Atlantic-Congo,-0.3346597627097955,5
Yao,yaoo1241,Atlantic-Congo,-0.1777004100150841,6
Yao,yaoo1241,Atlantic-Congo,-0.3346597627097956,7
Yao,yaoo1241,Atlantic-Congo,0.04372439110781246,8
Yao,yaoo1241,Atlantic-Congo,0.7892813164076922,9
Lunda,lund1266,Atlantic-Congo,0.014402334832370427,0
Lunda,lund1266,Atlantic-Congo,-0.03407499416611479,1
Lunda,lund1266,Atlantic-Congo,-0.022721598700513494,2
Lunda,lund1266,Atlantic-Congo,0.004826833461543665,3
Lunda,lund1266,Atlantic-Congo,0.0012064823658674837,4
Lunda,lund1266,Atlantic-Congo,-0.00396565370830686,5
Lunda,lund1266,Atlantic-Congo,-0.0289041956750832,6
Lunda,lund1266,Atlantic-Congo,-0.003014345496967605,7
Lunda,lund1266,Atlantic-Congo,-0.006267084505511292,8
Lunda,lund1266,Atlantic-Congo,-0.00018161350272076756,9
Dutch,dutc1256,Indo-European,-0.018110414559752805,0
Dutch,dutc1256,Indo-European,-0.024598428513783754,1
Dutch,dutc1256,Indo-European,-0.006273879833241926,2
Dutch,dutc1256,Indo-European,0.007246737385512757,3
Dutch,dutc1256,Indo-European,-0.03250700155585581,4
Dutch,dutc1256,Indo-European,-0.007485388547472419,5
Dutch,dutc1256,Indo-European,0.0277515436454604,6
Dutch,dutc1256,Indo-European,-0.0003711091371866246,7
Dutch,dutc1256,Indo-European,0.030705671168272976,8
Dutch,dutc1256,Indo-European,-0.0021694642339042153,9
Kabaena,kaba1285,Austronesian,-0.04481685776985102,0
Kabaena,kaba1285,Austronesian,-0.011099305181217725,1
Kabaena,kaba1285,Austronesian,-0.008243709347466932,2
Kabaena,kaba1285,Austronesian,-0.034003586259115204,3
Kabaena,kaba1285,Austronesian,0.022795841553223818,4
Kabaena,kaba1285,Austronesian,0.035964378327161796,5
Kabaena,kaba1285,Austronesian,-0.04165214684885391,6
Kabaena,kaba1285,Austronesian,0.03918081721078471,7
Kabaena,kaba1285,Austronesian,0.004562646315773271,8
Kabaena,kaba1285,Austronesian,0.09107718748817084,9
Fijian,fiji1243,Austronesian,0.023503246524894737,0
Fijian,fiji1243,Austronesian,0.0075836148037728545,1
Fijian,fiji1243,Austronesian,-0.014950257218727211,2
Fijian,fiji1243,Austronesian,-0.04980713129596511,3
Fijian,fiji1243,Austronesian,-0.000880640842848791,4
Fijian,fiji1243,Austronesian,-0.018592805111266677,5
Fijian,fiji1243,Austronesian,-0.02262447605681621,6
Fijian,fiji1243,Austronesian,-0.02408455494881477,7
Fijian,fiji1243,Austronesian,-0.025549735686728157,8
Fijian,fiji1243,Austronesian,0.00032530028871858977,9
Classical Nahuatl,clas1250,Uto-Aztecan,0.04327683590847926,0
Classical Nahuatl,clas1250,Uto-Aztecan,0.08239407741078711,1
Classical Nahuatl,clas1250,Uto-Aztecan,0.04098993768544534,2
Classical Nahuatl,clas1250,Uto-Aztecan,-0.02603800267977443,3
Classical Nahuatl,clas1250,Uto-Aztecan,-0.026841544938227657,4
Classical Nahuatl,clas1250,Uto-Aztecan,-0.07028724331891356,5
Classical Nahuatl,clas1250,Uto-Aztecan,0.06067794317240856,6
Classical Nahuatl,clas1250,Uto-Aztecan,-0.04002936018763763,7
Classical Nahuatl,clas1250,Uto-Aztecan,-0.02426591412543564,8
Classical Nahuatl,clas1250,Uto-Aztecan,0.06767061213247313,9
Kélé,kele1257,Atlantic-Congo,0.0655729467404894,0
Kélé,kele1257,Atlantic-Congo,0.16731642154598428,1
Kélé,kele1257,Atlantic-Congo,-0.07687551597002276,2
Kélé,kele1257,Atlantic-Congo,0.04522180957062707,3
Kélé,kele1257,Atlantic-Congo,0.06557294674048941,4
Kélé,kele1257,Atlantic-Congo,-0.07687551597002276,5
Kélé,kele1257,Atlantic-Congo,0.06557362513181259,6
Kélé,kele1257,Atlantic-Congo,-0.09723072348782405,7
Kélé,kele1257,Atlantic-Congo,-0.11758050387504007,8
Kélé,kele1257,Atlantic-Congo,0.10627250751492144,9
Inanwatan,inan1242,,-0.019212722071991255,0
Inanwatan,inan1242,,0.008771034300448819,1
Inanwatan,inan1242,,-0.004155734046882316,2
Inanwatan,inan1242,,0.010268157302190767,3
Inanwatan,inan1242,,-0.012486119518416303,4
Inanwatan,inan1242,,-0.015871922120902004,5
Inanwatan,inan1242,,0.03212225036640269,6
Inanwatan,inan1242,,0.006417104241067391,7
Inanwatan,inan1242,,0.0030439642344251647,8
Inanwatan,inan1242,,0.03963690925750015,9
Madurese,nucl1460,Austronesian,0.020459209049847025,0
Madurese,nucl1460,Austronesian,0.017116272310293324,1
Madurese,nucl1460,Austronesian,-0.020282413815603903,2
Madurese,nucl1460,Austronesian,0.0037933043967616504,3
Madurese,nucl1460,Austronesian,0.012026685648225796,4
Madurese,nucl1460,Austronesian,0.03102304776416873,5
Madurese,nucl1460,Austronesian,0.0077412837714638935,6
Madurese,nucl1460,Austronesian,0.011440501442391539,7
Madurese,nucl1460,Austronesian,-0.014486620712279533,8
Madurese,nucl1460,Austronesian,-0.017780525139759053,9
Western Low Navarrese,west1508,,0.0019635355468571,0
Western Low Navarrese,west1508,,-0.0036034589019975174,1
Western Low Navarrese,west1508,,0.019817667517841753,2
Western Low Navarrese,west1508,,-0.018485786329516005,3
Western Low Navarrese,west1508,,0.020313045596035802,4
Western Low Navarrese,west1508,,0.022740751245617224,5
Western Low Navarrese,west1508,,0.003727795487278229,6
Western Low Navarrese,west1508,,-0.0038492061104502973,7
Western Low Navarrese,west1508,,-0.04154185563145172,8
Western Low Navarrese,west1508,,-0.012633629316062616,9
Pokomo,poko1261,Atlantic-Congo,0.041154996366359935,0
Pokomo,poko1261,Atlantic-Congo,0.10217722035516438,1
Pokomo,poko1261,Atlantic-Congo,0.008790313993203,2
Pokomo,poko1261,Atlantic-Congo,0.038464718911964804,3
Pokomo,poko1261,Atlantic-Congo,0.0007814539011377013,4
Pokomo,poko1261,Atlantic-Congo,0.172618717608161,5
Pokomo,poko1261,Atlantic-Congo,-0.07663596752467954,6
Pokomo,poko1261,Atlantic-Congo,0.11576425255332981,7
Pokomo,poko1261,Atlantic-Congo,0.07332104008985305,8
Pokomo,poko1261,Atlantic-Congo,0.01343602274009078,9
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.011555837656317805,0
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.03786681786365123,1
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.04921608732685624,2
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.056214723235346445,3
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,0.007528652401202526,4
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.042942168864060555,5
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,0.03949030782573815,6
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.06464140030418453,7
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.0219815601293473,8
"!Kung, Southeastern Ju, or Ju'hoan",juho1239,Kxa,-0.07951914983093289,9
Unua,unua1237,Austronesian,-0.0067313701514689454,0
Unua,unua1237,Austronesian,-0.037206825132687624,1
Unua,unua1237,Austronesian,-0.0248633138632398,2
Unua,unua1237,Austronesian,-0.023904754685294197,3
Unua,unua1237,Austronesian,-0.033131499875487684,4
Unua,unua1237,Austronesian,0.055080837349104246,5
Unua,unua1237,Austronesian,-0.0006589779135634026,6
Unua,unua1237,Austronesian,0.036937035969556734,7
Unua,unua1237,Austronesian,-0.03338384262554713,8
Unua,unua1237,Austronesian,0.01615472153646362,9
Kulisusu,kuli1254,Austronesian,-0.021592595772497305,0
Kulisusu,kuli1254,Austronesian,-0.04533686504069573,1
Kulisusu,kuli1254,Austronesian,0.04112495796447545,2
Kulisusu,kuli1254,Austronesian,-0.020869825462191002,3
Kulisusu,kuli1254,Austronesian,-0.03783316981476205,4
Kulisusu,kuli1254,Austronesian,-0.023878672157885406,5
Kulisusu,kuli1254,Austronesian,0.0036811643793719087,6
Kulisusu,kuli1254,Austronesian,-0.012735385074318428,7
Kulisusu,kuli1254,Austronesian,0.0009034341143765471,8
Kulisusu,kuli1254,Austronesian,-0.025109644569810317,9
Inxokvari,inxo1238,Nakh-Daghestanian,0.00583246767982824,0
Inxokvari,inxo1238,Nakh-Daghestanian,-0.01102166089217686,1
Inxokvari,inxo1238,Nakh-Daghestanian,-0.014289133281896078,2
Inxokvari,inxo1238,Nakh-Daghestanian,0.029338801317595517,3
Inxokvari,inxo1238,Nakh-Daghestanian,0.01044208745695218,4
Inxokvari,inxo1238,Nakh-Daghestanian,-0.013724924083723215,5
Inxokvari,inxo1238,Nakh-Daghestanian,-0.004360549901714545,6
Inxokvari,inxo1238,Nakh-Daghestanian,0.030794512410662073,7
Inxokvari,inxo1238,Nakh-Daghestanian,-0.03409852869921355,8
Inxokvari,inxo1238,Nakh-Daghestanian,0.022770035842018616,9
Dobu,dobu1241,Austronesian,-0.0037947525483421982,0
Dobu,dobu1241,Austronesian,-0.04882819848110184,1
Dobu,dobu1241,Austronesian,0.05207812088419801,2
Dobu,dobu1241,Austronesian,0.013945959921830921,3
Dobu,dobu1241,Austronesian,0.013100994888816024,4
Dobu,dobu1241,Austronesian,0.02278424637417819,5
Dobu,dobu1241,Austronesian,-0.003625900913284663,6
Dobu,dobu1241,Austronesian,0.04133231709977453,7
Dobu,dobu1241,Austronesian,-0.031812026212061154,8
Dobu,dobu1241,Austronesian,0.0742867903018099,9
Kazakh,kaza1248,Turkic,-0.037410444899606404,0
Kazakh,kaza1248,Turkic,0.019630815106386323,1
Kazakh,kaza1248,Turkic,0.02461278930806847,2
Kazakh,kaza1248,Turkic,-0.05597926971722133,3
Kazakh,kaza1248,Turkic,0.012811838239663611,4
Kazakh,kaza1248,Turkic,-0.010593922004141762,5
Kazakh,kaza1248,Turkic,-0.0058613272635313135,6
Kazakh,kaza1248,Turkic,0.08468750102345356,7
Kazakh,kaza1248,Turkic,0.01352141566787504,8
Kazakh,kaza1248,Turkic,0.009638091483159077,9
Flinders Island,flin1247,Pama-Nyungan,-0.026536212198402777,0
Flinders Island,flin1247,Pama-Nyungan,0.00010109955860445012,1
Flinders Island,flin1247,Pama-Nyungan,0.20771264498736836,2
Flinders Island,flin1247,Pama-Nyungan,0.03065189336709272,3
Flinders Island,flin1247,Pama-Nyungan,0.04505227519318011,4
Flinders Island,flin1247,Pama-Nyungan,0.012244748593538595,5
Flinders Island,flin1247,Pama-Nyungan,0.006592936169172761,6
Flinders Island,flin1247,Pama-Nyungan,-0.006709351015699769,7
Flinders Island,flin1247,Pama-Nyungan,0.03326139982584869,8
Flinders Island,flin1247,Pama-Nyungan,0.05864241690701984,9
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,-0.027899062477774482,0
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,-0.009503850534576504,1
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,0.020545421220465515,2
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,-0.006194499393676481,3
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,0.030946320444395957,4
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,-0.03296673748937884,5
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,-0.023058229291859942,6
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,0.020218886790157577,7
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,-0.029349612070943745,8
Lower Grand Valley Dani,lowe1415,Nuclear Trans New Guinea,0.015259060947460577,9
Saaroa,saar1237,Austronesian,0.05211955824839547,0
Saaroa,saar1237,Austronesian,-0.0035990956604975877,1
Saaroa,saar1237,Austronesian,0.011807913716059635,2
Saaroa,saar1237,Austronesian,-0.016031640134356324,3
Saaroa,saar1237,Austronesian,-0.02401578009776094,4
Saaroa,saar1237,Austronesian,-0.030358905383108495,5
Saaroa,saar1237,Austronesian,0.0008132157428053094,6
Saaroa,saar1237,Austronesian,0.05492651350487895,7
Saaroa,saar1237,Austronesian,-0.01922078773193464,8
Saaroa,saar1237,Austronesian,-0.005379774110436191,9
Ili'uun,iliu1237,Austronesian,-0.05384713440605402,0
Ili'uun,iliu1237,Austronesian,0.033940652102511834,1
Ili'uun,iliu1237,Austronesian,-0.017297143354238053,2
Ili'uun,iliu1237,Austronesian,0.012695556318835765,3
Ili'uun,iliu1237,Austronesian,0.043799952119211026,4
Ili'uun,iliu1237,Austronesian,0.011978355214980332,5
Ili'uun,iliu1237,Austronesian,0.027300739547658888,6
Ili'uun,iliu1237,Austronesian,0.029083325513236644,7
Ili'uun,iliu1237,Austronesian,-0.06320654842043062,8
Ili'uun,iliu1237,Austronesian,0.05431907534705776,9
S'gaw Karen,sgaw1245,Sino-Tibetan,0.0034247558401645783,0
S'gaw Karen,sgaw1245,Sino-Tibetan,-0.03816728648046709,1
S'gaw Karen,sgaw1245,Sino-Tibetan,-0.03901848112144628,2
S'gaw Karen,sgaw1245,Sino-Tibetan,0.0026569543830494537,3
S'gaw Karen,sgaw1245,Sino-Tibetan,0.009698715282291786,4
S'gaw Karen,sgaw1245,Sino-Tibetan,-0.023302403651864305,5
S'gaw Karen,sgaw1245,Sino-Tibetan,-0.016004806493394308,6
S'gaw Karen,sgaw1245,Sino-Tibetan,0.0022001819193732328,7
S'gaw Karen,sgaw1245,Sino-Tibetan,-0.011382192887679877,8
S'gaw Karen,sgaw1245,Sino-Tibetan,0.01476039394477174,9
Isnag,isna1241,Austronesian,0.010221510682806188,0
Isnag,isna1241,Austronesian,-0.005303506623939398,1
Isnag,isna1241,Austronesian,0.03611117102483306,2
Isnag,isna1241,Austronesian,-0.029316440652773803,3
Isnag,isna1241,Austronesian,0.005035787819193461,4
Isnag,isna1241,Austronesian,-0.015665323538851972,5
Isnag,isna1241,Austronesian,-0.008397277443287395,6
Isnag,isna1241,Austronesian,-0.007141760387670747,7
Isnag,isna1241,Austronesian,-0.007893145957971769,8
Isnag,isna1241,Austronesian,-0.06076252017889253,9
Rahambuu,raha1237,Austronesian,-0.011600147183674298,0
Rahambuu,raha1237,Austronesian,-0.013462900933982253,1
Rahambuu,raha1237,Austronesian,-0.0037164982844289096,2
Rahambuu,raha1237,Austronesian,0.06993575614660869,3
Rahambuu,raha1237,Austronesian,0.0025075698426113013,4
Rahambuu,raha1237,Austronesian,0.023195779856384408,5
Rahambuu,raha1237,Austronesian,-0.0055704328778977295,6
Rahambuu,raha1237,Austronesian,0.01707221476587927,7
Rahambuu,raha1237,Austronesian,-0.004558708838732802,8
Rahambuu,raha1237,Austronesian,0.08316616764356718,9
Polci,polc1243,Afro-Asiatic,-0.044241383472837084,0
Polci,polc1243,Afro-Asiatic,-0.02998733607352665,1
Polci,polc1243,Afro-Asiatic,-0.012084115108845331,2
Polci,polc1243,Afro-Asiatic,0.02048638994008685,3
Polci,polc1243,Afro-Asiatic,-0.046748076846528916,4
Polci,polc1243,Afro-Asiatic,0.016466614198503364,5
Polci,polc1243,Afro-Asiatic,-0.0565375016739751,6
Polci,polc1243,Afro-Asiatic,0.014203243623871464,7
Polci,polc1243,Afro-Asiatic,0.021946168639308927,8
Polci,polc1243,Afro-Asiatic,-0.008777847238596172,9
Yaka (Central African Republic),yaka1272,Atlantic-Congo,-0.017650558030510948,0
Yaka (Central African Republic),yaka1272,Atlantic-Congo,0.020899523652473894,1
Yaka (Central African Republic),yaka1272,Atlantic-Congo,0.04133253040778952,2
Yaka (Central African Republic),yaka1272,Atlantic-Congo,-0.0011425440611095906,3
Yaka (Central African Republic),yaka1272,Atlantic-Congo,-0.04259756525564523,4
Yaka (Central African Republic),yaka1272,Atlantic-Congo,-0.030251585835452666,5
Yaka (Central African Republic),yaka1272,Atlantic-Congo,0.021130646447406417,6
Yaka (Central African Republic),yaka1272,Atlantic-Congo,0.006322933975761289,7
Yaka (Central African Republic),yaka1272,Atlantic-Congo,-0.021033836372674926,8
Yaka (Central African Republic),yaka1272,Atlantic-Congo,-0.009946715899068738,9
Jicarilla Apache,jica1244,,0.011415374409983626,0
Jicarilla Apache,jica1244,,0.03064772247853669,1
Jicarilla Apache,jica1244,,-0.005663021278911466,2
Jicarilla Apache,jica1244,,0.03144460043381151,3
Jicarilla Apache,jica1244,,0.01737002494166725,4
Jicarilla Apache,jica1244,,-0.00853780358402258,5
Jicarilla Apache,jica1244,,-0.038957549582145874,6
Jicarilla Apache,jica1244,,0.045590570792484325,7
Jicarilla Apache,jica1244,,-0.0105347580352788,8
Jicarilla Apache,jica1244,,-0.007406927351746066,9
Hinuq,hinu1240,Nakh-Daghestanian,-0.010899989125246366,0
Hinuq,hinu1240,Nakh-Daghestanian,0.02142284842414978,1
Hinuq,hinu1240,Nakh-Daghestanian,-0.009540955394001117,2
Hinuq,hinu1240,Nakh-Daghestanian,0.003733319312050549,3
Hinuq,hinu1240,Nakh-Daghestanian,-0.008353062424797438,4
Hinuq,hinu1240,Nakh-Daghestanian,0.06151304815691544,5
Hinuq,hinu1240,Nakh-Daghestanian,-0.021431876777203204,6
Hinuq,hinu1240,Nakh-Daghestanian,0.040281795521826515,7
Hinuq,hinu1240,Nakh-Daghestanian,0.009096141412797465,8
Hinuq,hinu1240,Nakh-Daghestanian,-0.005544991699996669,9
Thayore,thay1249,Pama-Nyungan,0.004171968248355432,0
Thayore,thay1249,Pama-Nyungan,-0.0128147314687286,1
Thayore,thay1249,Pama-Nyungan,-0.0039667284779714065,2
Thayore,thay1249,Pama-Nyungan,-0.02429837518676707,3
Thayore,thay1249,Pama-Nyungan,-0.008827180955392516,4
Thayore,thay1249,Pama-Nyungan,-0.02129889902535837,5
Thayore,thay1249,Pama-Nyungan,0.020830663639227753,6
Thayore,thay1249,Pama-Nyungan,0.014943576703371274,7
Thayore,thay1249,Pama-Nyungan,-0.0034893253126723764,8
Thayore,thay1249,Pama-Nyungan,-0.01730041466404514,9
Nguna,ngun1274,Austronesian,-0.03172626578268961,0
Nguna,ngun1274,Austronesian,-0.0034819426627043914,1
Nguna,ngun1274,Austronesian,-0.011019533122329289,2
Nguna,ngun1274,Austronesian,0.05168962294298675,3
Nguna,ngun1274,Austronesian,0.005313955221228501,4
Nguna,ngun1274,Austronesian,0.005559830911341705,5
Nguna,ngun1274,Austronesian,0.0022247951778498615,6
Nguna,ngun1274,Austronesian,-0.001791141552801796,7
Nguna,ngun1274,Austronesian,-0.01366675786053271,8
Nguna,ngun1274,Austronesian,-0.01899344851053865,9
Tolaki,tola1247,Austronesian,-0.0020278117377546317,0
Tolaki,tola1247,Austronesian,-0.00016319502668388588,1
Tolaki,tola1247,Austronesian,-0.008307626628326199,2
Tolaki,tola1247,Austronesian,0.012394805554234781,3
Tolaki,tola1247,Austronesian,-0.015098120275752427,4
Tolaki,tola1247,Austronesian,-0.020527383216701497,5
Tolaki,tola1247,Austronesian,0.020545238389663704,6
Tolaki,tola1247,Austronesian,0.03607978308193335,7
Tolaki,tola1247,Austronesian,-0.0069924756765706135,8
Tolaki,tola1247,Austronesian,-0.02277856911155378,9
Yavitero,yavi1244,Arawakan,0.015346116264438546,0
Yavitero,yavi1244,Arawakan,-0.04257525519233776,1
Yavitero,yavi1244,Arawakan,-3.8589402807055356e-05,2
Yavitero,yavi1244,Arawakan,-0.024799754674900358,3
Yavitero,yavi1244,Arawakan,0.01529900837999789,4
Yavitero,yavi1244,Arawakan,-0.028629632207285337,5
Yavitero,yavi1244,Arawakan,-0.023595484973078368,6
Yavitero,yavi1244,Arawakan,-0.03573812311030755,7
Yavitero,yavi1244,Arawakan,0.02234520046671689,8
Yavitero,yavi1244,Arawakan,-0.0027599809937420266,9
Biak,biak1248,Austronesian,0.004198253340254113,0
Biak,biak1248,Austronesian,-0.00566101994069555,1
Biak,biak1248,Austronesian,0.005633305531546394,2
Biak,biak1248,Austronesian,-0.009151541477857066,3
Biak,biak1248,Austronesian,-0.004462470576385562,4
Biak,biak1248,Austronesian,-2.8216087167459193e-06,5
Biak,biak1248,Austronesian,-0.012841609222223717,6
Biak,biak1248,Austronesian,-0.017402837531573765,7
Biak,biak1248,Austronesian,0.03539575703975091,8
Biak,biak1248,Austronesian,0.0019750312903860047,9
Gujarati,guja1252,Indo-European,0.001711796447490895,0
Gujarati,guja1252,Indo-European,-0.0006021299452275502,1
