language,family,code,true_value,simulated_mean,sd,z
Iban,Austronesian,iban1264,0.9229497354497355,0.9275046296296295,0.01026638957212265,-0.4436704985618735
Kalaallisut,,kala1399,0.8896076146076146,0.9022558760683762,0.01586120481747888,-0.7974338397561918
Basque,,basq1248,0.8888991013071896,0.9005642293028322,0.009117225854197854,-1.2794602417654903
Warlmanpa,Pama-Nyungan,warl1255,0.9342137896825397,0.9420210813492063,0.01272291014596728,-0.6136403996487584
Bannock,Uto-Aztecan,bann1248,0.9156746031746033,0.9182234126984127,0.013728051557500133,-0.18566433212562625
Meadow Mari,Uralic,gras1239,0.95,0.962675,0.008060358242658954,-1.572510751807324
Umpila,Pama-Nyungan,umpi1239,0.9454365079365079,0.9410053571428572,0.017411792928872127,0.2544913560454216
Foi,East Kutubu,foii1241,0.9375,0.961109375,0.02179605733233364,-1.0831947558229449
Kuman,Nuclear Trans New Guinea,kuma1280,0.9138184731934731,0.902798921911422,0.012172979677946033,0.9052468313912825
Rotokas,,roto1249,0.9163690476190475,0.9165618799603175,0.013260487796622068,-0.014541873890876763
Tajik,Indo-European,taji1245,0.9249999999999999,0.9373250000000001,0.012498774939969077,-0.9860966422066508
Neme,,neme1244,0.9583333333333333,0.9583333333333335,2.220446049250313e-16,-1.0
Kwasio,Atlantic-Congo,kwas1243,0.950094696969697,0.9434088068181818,0.01330030835997314,0.5026868528579445
Pitta Pitta,Pama-Nyungan,pitt1247,0.923611111111111,0.9411003472222224,0.012120894878882935,-1.4428997434489026
Cubeo,,cube1242,0.9366319444444444,0.9304578993055557,0.01393141530186602,0.44317429386099616
Wang-The,Sino-Tibetan,wang1287,0.8854166666666667,0.9217239583333334,0.02412203977142844,-1.505150145290415
Oneida,,onei1249,0.9510416666666667,0.9543791666666667,0.006297422863538877,-0.5299787027680183
Judeo-Tat,Indo-European,jude1256,0.8965277777777777,0.9170489583333333,0.009542717872053517,-2.150454496370816
Torres Strait Creole,Indo-European,torr1261,0.8989583333333333,0.9222427083333334,0.011173077635346763,-2.0839714678378756
Madak linkage,Austronesian,mada1284,0.9303418803418803,0.9368346153846153,0.016134647790999837,-0.4024094685448799
Varisi,Austronesian,vari1239,0.9635416666666667,0.957515625,0.015073470064420669,0.3997779967660262
Suku,Atlantic-Congo,suku1259,0.911338141025641,0.9200141186938061,0.012569352233502055,-0.6902485909369565
Kamba (Kenya),Atlantic-Congo,kamb1297,0.9208829365079364,0.9368391617063492,0.011972042923545296,-1.3327905103841409
To'abaita,Austronesian,toab1237,0.921957671957672,0.9212172619047619,0.011435727770987305,0.06474533739675678
North Azerbaijani,Turkic,nort2697,0.908581349206349,0.9188736607142858,0.012773099853462519,-0.805780243324937
Tübatulabal,Uto-Aztecan,tuba1278,0.9613095238095238,0.9420922619047619,0.011261706163933995,1.7064254407831974
Kutenai,,kute1249,0.9476686507936508,0.9332811259920634,0.013934145900122994,1.0325372580934762
Jehai,Austroasiatic,jeha1242,,,,
Nimboran,Nimboranic,nucl1633,0.93651279956427,0.9310730440787427,0.012119770160075139,0.44883322156115923
Telugu,Dravidian,telu1262,0.9163690476190477,0.9275900297619049,0.013580163404552705,-0.8262774024571283
Car Nicobarese,Austroasiatic,carn1240,,,,
Bardic,,bard1254,0.975,0.9559999999999998,0.011508149286483894,1.6510039561543812
Bera,Atlantic-Congo,bera1259,0.9362599206349206,0.9426044146825397,0.013295893480035155,-0.4771769612283619
Cree,Algic,cree1272,0.9221906565656566,0.931409090909091,0.011173004625273916,-0.8250631457344798
Yelmek,,yelm1242,0.9468749999999999,0.9515062499999999,0.012219379779166404,-0.37900859812018345
Doutai,Lakes Plain,dout1240,0.9652777777777777,0.9434704861111111,0.01674211429548671,1.3025410818360834
Kuuku-Ya'u,Pama-Nyungan,kuuk1238,0.9214285714285715,0.9230905612244898,0.01785932525840333,-0.09306005528603872
Sinitic,Sino-Tibetan,sini1245,0.9254464285714286,0.9184406250000001,0.00852858105501961,0.8214500778303652
Yele,Yele,yele1255,0.9496031746031747,0.9403439484126984,0.013667855388391178,0.6774454314420534
Karadjeri,Pama-Nyungan,kara1476,0.9241071428571429,0.9321238425925926,0.013329049547812059,-0.6014457149921575
Wari',,wari1268,,,,
Carolinian,Austronesian,caro1242,,,,
Afrikaans,Indo-European,afri1274,0.9371527777777778,0.9441065972222222,0.012499326134421089,-0.5563355471855976
Lelepa,Austronesian,lele1267,0.943923611111111,0.9422841435185185,0.011488808772916389,0.14270126912176886
Atayal,Austronesian,atay1247,0.9206349206349206,0.9336775793650794,0.01417191053713468,-0.9203176026255009
Bali (Democratic Republic of Congo),Atlantic-Congo,bali1274,0.875,0.875,0.0,
Tamil,Dravidian,tami1289,0.9491402116402116,0.9316410631613757,0.012472038325274305,1.40307045427965
Farafi,Austronesian,butm1237,0.9208333333333332,0.929375,0.015859900955974907,-0.5385699879449043
Mosetén-Chimané,,mose1249,0.9347470238095238,0.9058253348214285,0.01779575979476044,1.6252011333964325
Dyirbal,Pama-Nyungan,dyir1250,0.9221056721056721,0.9165459644522146,0.009359693608619098,0.5940053046541705
Tolaki,Austronesian,tola1247,0.9565972222222222,0.9484513888888889,0.012593106181656261,0.646848618270123
Riuk Bekati',Austronesian,beka1241,0.9375,0.9688333333333332,0.014701662793333592,-2.1312781944326176
Sibe,South Bougainville,sibe1248,0.9796875,0.9350031249999999,0.02182384621628083,2.0475022852142843
Ida'an,Austronesian,idaa1241,0.9631944444444445,0.9454861111111111,0.013741421987579775,1.288682739627606
Ossetic,Indo-European,osse1245,0.9583333333333334,0.9554739583333333,0.011507469221043527,0.2484799172672315
Dzongkha,Sino-Tibetan,dzon1239,0.9875,0.9631031250000001,0.019659640754840228,1.2409624013090597
Ulawa,Austronesian,ulaw1237,0.909375,0.9453244791666667,0.015522165691904179,-2.316009239961707
Routa,Austronesian,rout1237,0.9583333333333334,0.9688125,0.00791916079132689,-1.3232673186966275
Alangan,Austronesian,alan1249,0.9003472222222223,0.9333814236111111,0.013347637580568516,-2.4749099748542744
Vaeakau-Taumako,Austronesian,pile1238,0.9449404761904763,0.9323537202380954,0.011812311794195602,1.0655624548080291
Bacanese Malay,Austronesian,baca1243,0.9221230158730158,0.9177897619047619,0.010675918134326149,0.40589052049034025
Sanskrit,Indo-European,sans1269,0.9127585377585378,0.9215372760341511,0.011988356867315999,-0.7322720179899677
Moni,Nuclear Trans New Guinea,moni1261,0.9281250000000001,0.9435875000000001,0.015530675850107456,-0.9956102457635841
Southern Cook Island Maori,Austronesian,raro1241,0.8917038690476191,0.9201363839285713,0.014331487813240801,-1.983919272825501
Sundanese,Austronesian,sund1252,0.9320707070707069,0.926754271885522,0.011724905249676586,0.45343097210373046
Hungarian,Uralic,hung1274,0.9037698412698413,0.9092551835317461,0.00846089654792881,-0.6483169048140137
Western Canadian Inuktitut,,west2618,0.9285714285714286,0.9285714285714288,2.220446049250313e-16,-1.0
